comment_id,status_id,parent_id,comment_message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10155881680848675_10155882332093675,6491828674_10155881680848675,,"Orrin Hatch meant to say he is not a patsy of JUST the drug industry.  He is also a patsy for Wall Street, the tobacco industry, the alcoholic beverage industry and I'm sure a few others that I don't know about.",Mark Siefken,2017-10-17 13:01:44,1,1,0,0,0,0,0,0
10155881680848675_10155882417593675,6491828674_10155881680848675,10155881680848675_10155882332093675,Big Food....Big Sugar.....,Jan Gebhart,2017-10-17 13:37:25,0,0,0,0,0,0,0,0
10155881680848675_10155883354723675,6491828674_10155881680848675,,Thank you 60 minutes. Imagine he has to withdraw his name himself. After seeing this report how come Trump didn’t say I can’t have him for this job. And how can all these men be really nice guys and yet be criminals in some form or fashion. Would he think some members of the Crypts and the Bloods be really nice guys? 🗽🌈,Maria Castagna,2017-10-17 19:58:09,0,0,0,0,0,0,0,0
10155881680848675_10155882133298675,6491828674_10155881680848675,,"I have figured it out. 45's definition of ""fine man,"" ""good folks,"" ""decent folks,"" etc., is entirely predicated on whether or not those people support him, or at least give lip-service to how ""wonderful"" 45 is. He does no actual assessment of those people's actions, background, beliefs, etc. He doesn't need to (In his cosmos); he only needs to know they are ""for"" him. What a wonderful leader we've elected to our presidency. /s",Karen Ferrell-White,2017-10-17 11:32:02,1,1,0,0,0,0,0,0
10155881680848675_10155881932643675,6491828674_10155881680848675,,"End the war on drugs, focus on treatment, parole nonviolent drug offenders, and have a serious discussion about the causes of substance abuse.",Paul Botts,2017-10-17 10:14:39,10,10,0,0,0,0,0,0
10155881680848675_10155882454068675,6491828674_10155881680848675,,The man must be a witch!  He evidently intimidated the Obama administration and Democratic Congress and thereby enacted legislation that put some limitations on an apparatus of The Administrative State.,Robert L Bailey,2017-10-17 13:54:44,0,0,0,0,0,0,0,0
10155881680848675_10155881982793675,6491828674_10155881680848675,,Does it ever end? I feel like Alice. And keep hearing Jefferson Airplane’s “White Rabbit” in my head. For you younger people who don’t know it. Take a listen.,Linda Morland,2017-10-17 10:39:59,2,2,0,0,0,0,0,0
10155881680848675_10155882018708675,6491828674_10155881680848675,10155881680848675_10155881982793675,Good analogy. We're all stuck in this bad dream rabbit hole now with mad hatters all over the place.  trump fits the queen part perfectly.,Nan ML,2017-10-17 10:51:05,1,0,1,0,0,0,0,0
10155881680848675_10155882280498675,6491828674_10155881680848675,,Little Smallhands surrounds himself with fine people engineering  a massive drug deal to line their pockets and leading thousand to addiction and their subsequent deaths. Shameful.,Tom Vanderstoop,2017-10-17 12:41:21,0,0,0,0,0,0,0,0
10155881680848675_10155882287733675,6491828674_10155881680848675,,Good decision Marino. The so-called war on drugs has created enough bad policy and bad management. Your appointment would have only made things worse. Now get back to your current job and repeal those bad laws you wrote and enacted.,Don Jones,2017-10-17 12:45:50,1,1,0,0,0,0,0,0
10155881680848675_10155881966753675,6491828674_10155881680848675,,Marino is a bought off crook. And his kind of corruption is rampant throughout our government. The great experiment called american democracy is all but done. Greed and corruption win again.,Sanford Heath,2017-10-17 10:31:37,1,1,0,0,0,0,0,0
10155881680848675_10155882815918675,6491828674_10155881680848675,,"Finally, a victory for the free press!!  Thanks 60 minutes and the Washington Post for exposing this guy's nefarious relation to Big Pharm!",Mary Auth,2017-10-17 15:28:24,0,0,0,0,0,0,0,0
10155881680848675_10155882265108675,6491828674_10155881680848675,,Our very own Marsha Blackburn took 160k from drug companies and helped pass this most excellent legislation and she wants to me our next Senator.,Ralph Jason Goodman,2017-10-17 12:32:01,1,1,0,0,0,0,0,0
10155881680848675_10155883001088675,6491828674_10155881680848675,10155881680848675_10155882265108675,"I don't live in Tennessee, but I was thinking of writing to her anyway to let her know her dreams went down the toilet at 7:30 pm last Sunday -- in case she ever wonders where the turning point was(!).",Vicki Arnold,2017-10-17 16:50:22,0,0,0,0,0,0,0,0
10155881680848675_10155883402718675,6491828674_10155881680848675,10155881680848675_10155882265108675,Most folks down here will probably still vote for her anyway.,Ralph Jason Goodman,2017-10-17 20:30:21,0,0,0,0,0,0,0,0
10155881680848675_10155882152233675,6491828674_10155881680848675,,"I thought 45 previously stated drugs are just pouring in! Perhaps he may have Nominated him because they aren't pouring in fast, enough....",Alonza Love,2017-10-17 11:38:03,2,2,0,0,0,0,0,0
10155881680848675_10155882144148675,6491828674_10155881680848675,,"We'll have the best vetting, huge vetting. Amazing how many clowns they're able to fit in this clown car of an administration.",Fred Giovan,2017-10-17 11:36:00,2,2,0,0,0,0,0,0
10155881680848675_10155888255398675,6491828674_10155881680848675,,"If he is Truely Great.
Then why is he withdrawing.
Could it be he gave big pharma more power, he crafted the law that holds big pharma un unaccountable.
He is the type of person our goverment does not need.",Amado Guerrero,2017-10-19 10:46:47,0,0,0,0,0,0,0,0
10155881680848675_10155881952873675,6491828674_10155881680848675,,"He may be a fine man, but he caved in to drug companies in changing a law that puts all Americans at risk for the sake of profits alone. He worked to gut the DEA, and sacrifice American lives at the alter of corporate greed.",Steve Szilard,2017-10-17 10:23:38,0,0,0,0,0,0,0,0
10155881680848675_10155882857588675,6491828674_10155881680848675,,"A win for Americans, thanks to the 60 Minutes expose, Washington Post and Joe Manchin.  Tweets from the twerp can be ignored.   Real news, fake president.",Jim Robbins,2017-10-17 15:49:11,0,0,0,0,0,0,0,0
10155881680848675_10155885567438675,6491828674_10155881680848675,,This guy should be in prison!  He is much worse than any drug dealer around. He has no concern for anyone other than himself and how much his bank account will increase with funds from big pharma.,Wanda Hayes,2017-10-18 13:31:39,0,0,0,0,0,0,0,0
10155881680848675_10155882618528675,6491828674_10155881680848675,,"Don't forget that Senator Marsha Blackburn also worked on that bill with Marino. Neither should be reelected. I always thought Marsha, Marsha was corrupt.",Dorothy Stopford Barr,2017-10-17 14:30:32,1,1,0,0,0,0,0,0
10155881680848675_10155885052503675,6491828674_10155881680848675,10155881680848675_10155882618528675,Lol,Robert Stopford,2017-10-18 10:44:06,0,0,0,0,0,0,0,0
10155881680848675_10155882048768675,6491828674_10155881680848675,,"Nothing like having the Head Colluder run the Agency. SMH - follow the money they always say, and yup, it's true.",Germaine Cook,2017-10-17 10:57:26,0,0,0,0,0,0,0,0
10155881680848675_10155882048418675,6491828674_10155881680848675,,Just think Obama gave the go order to takeout Bin Laden....and what this man allegedly done to American citizens? And Trumps says he's a fine man....?,Rae Simpson,2017-10-17 10:57:15,0,0,0,0,0,0,0,0
10155881680848675_10155882205328675,6491828674_10155881680848675,,"Nice, as he slithers away to the cozy private office with darkened windows and starts ""plan B"" with his fellow drug pushers!",Paul Hecky,2017-10-17 12:04:06,1,1,0,0,0,0,0,0
10155881680848675_10155883537618675,6491828674_10155881680848675,,"Politicians doing what benefits their careers to the disadvantage of the people,  yeah that's about right!",Eric Casa,2017-10-17 22:02:36,0,0,0,0,0,0,0,0
10155881680848675_10155883531548675,6491828674_10155881680848675,,He better withdrawal. He is partly responsible for the opioid epidemic through his actions in Congress and bribery from big Pharma,Steven Medico,2017-10-17 21:57:30,0,0,0,0,0,0,0,0
10155881680848675_10155881964503675,6491828674_10155881680848675,,"Another informed intelligent choice by the grabber in chief. Way to go, Donny.  So well informed as usual.",Lola Chapin,2017-10-17 10:30:45,2,2,0,0,0,0,0,0
10155881680848675_10155882103868675,6491828674_10155881680848675,,"Trumpfuckery finds those who are more like him. Trump is the king of the swamp, and keeping with his ethics he seeks out those who are swamp scum.",Christie Smith-Seibel,2017-10-17 11:18:28,0,0,0,0,0,0,0,0
10155881680848675_10155882080958675,6491828674_10155881680848675,,a very small ray of hope. This is one of things that demonstrates some of these people orange has chosen don't do well in the light of day,Sharon Mace,2017-10-17 11:05:33,0,0,0,0,0,0,0,0
10155881680848675_10155883234238675,6491828674_10155881680848675,,hooray for 60 minutes and the DEA whistle blowers!!!  I do want to know why the bad bill was passed by all and signed by President Obama!,Bonnie Gretz,2017-10-17 18:48:52,0,0,0,0,0,0,0,0
10155881680848675_10155882193283675,6491828674_10155881680848675,,Trump only selects those who “supported “ him. That’s the only qualification! Disgusting that this is our government!,Marge Friar,2017-10-17 11:59:00,0,0,0,0,0,0,0,0
10155881680848675_10155883142023675,6491828674_10155881680848675,,"Now that Marino's out (and hopefully on his way to jail), the angry yam will nominate EL CHAPO. That is all.",Kate Salko,2017-10-17 18:05:18,0,0,0,0,0,0,0,0
10155881680848675_10155882533413675,6491828674_10155881680848675,,Thanks to the Freedom of the Press Amendment in our Constitution. One less swamp dweller in djt administration.,Marlene Rose Besso,2017-10-17 14:14:30,0,0,0,0,0,0,0,0
10155881680848675_10155881914433675,6491828674_10155881680848675,,Thank you real media for making this happen.♥,Jeanne Feder,2017-10-17 10:05:26,16,16,0,0,0,0,0,0
10155881680848675_10155883222973675,6491828674_10155881680848675,,Another fine person along with the white supremacists. I am beginning to think that Trump is a poor judge of character.,Madeline M. Goldpaint,2017-10-17 18:41:59,0,0,0,0,0,0,0,0
10155881680848675_10155885623558675,6491828674_10155881680848675,,"Another swamp denizen.  He will be replaced by someone equally tasty, I'm sure.  Remove and imprison.",Arrie Bachrach,2017-10-18 13:43:23,0,0,0,0,0,0,0,0
10155881680848675_10155882195778675,6491828674_10155881680848675,,"TAKE DOWN! 
Go Fake News!!!
(now let's see how many more of this petri dish of slime mold Republicans can be removed.)",Joshua W. Robbins,2017-10-17 12:00:26,0,0,0,0,0,0,0,0
10155881680848675_10155883053523675,6491828674_10155881680848675,,Good investigative reporting  by 60 minutes. If they would only investigate Democrats we could  really,Raymond Carroll,2017-10-17 17:13:10,0,0,0,0,0,0,0,0
10155881680848675_10155881975923675,6491828674_10155881680848675,,Let's not forget about Marsha Blackburn who will now be running for Corkers seat in the Senate. She was all in.,Jamie Schulte,2017-10-17 10:35:51,0,0,0,0,0,0,0,0
10155881680848675_10155882228658675,6491828674_10155881680848675,,"Badum,dum,dum Another one bites the dust.  In the future everyone will work for Donald Trump for 15 minutes.  Another one gone. Another one gone.  Another one bites the dust.",Duke Marryshow,2017-10-17 12:17:26,0,0,0,0,0,0,0,0
10155881680848675_10155881922873675,6491828674_10155881680848675,,You know if Trump likes him he's not worth his weight in salt. It's low lives running this country.,Wanda Dow,2017-10-17 10:09:04,12,11,0,0,0,0,1,0
10155881680848675_10155881985558675,6491828674_10155881680848675,,The scumbag caused the deaths of thousands of kids. He is a stinking Killer!! Marsha Blackman has to go and that scumbag Orin Hatch is another lying scum.,Larry Shea,2017-10-17 10:42:01,1,1,0,0,0,0,0,0
10155881680848675_10155882176253675,6491828674_10155881680848675,,"If 60 Minutes had not done that story it would have been business as usual and he would have been sworn in. I think everyone in Congress, regardless of party, who took ""campaign donations"" to vote for the bill should resign.",Ed Weigandt,2017-10-17 11:49:35,0,0,0,0,0,0,0,0
10155881680848675_10155886423368675,6491828674_10155881680848675,,With the drug epidemic in PA he weakened legislation. 45 always looking for unqualified to head departments to insure failure. Get 45 out of American WH!,Cathy Dwyer,2017-10-18 17:29:36,0,0,0,0,0,0,0,0
10155881680848675_10155881927763675,6491828674_10155881680848675,,Doesn't sound like a fine man to me. Sounds like a man who puts self interest above that of his constituents. Just like trump.,Elaine Hannah,2017-10-17 10:11:53,12,12,0,0,0,0,0,0
10155881680848675_10155881914673675,6491828674_10155881680848675,,draining the swamp alright.. Journalism saving the day.,Matthew Alexander Molina,2017-10-17 10:05:32,12,12,0,0,0,0,0,0
10155881680848675_10155881937138675,6491828674_10155881680848675,,Thanks Washington Post and 60 Minutes....,Mona Kohler,2017-10-17 10:17:46,5,5,0,0,0,0,0,0
10155881680848675_10155881926768675,6491828674_10155881680848675,,Will the new drug czar make sure trumps taking his meds ?,Bud Zillaman,2017-10-17 10:11:09,6,6,0,0,0,0,0,0
